invoice_id,line_number,description,quantity,unit_price,line_total
INV000529,1,Machine Maintenance,25,673.61,16840.19
INV000530,1,Office Chairs,76,80.81,6141.63
INV000531,1,Assembly Materials,334,558.48,186532.11
INV000532,1,Transportation Charges,48,589.54,28298.02
INV000533,1,Audit Services,3,11403.16,34209.49
INV000534,1,Audit Services,28,639.67,17910.67
INV000535,1,Office Sofa,19,3504.14,66578.64
INV000536,1,Transportation Charges,46,924.1,42508.41
INV000537,1,Transportation Charges,46,423.4,19476.59
INV000538,1,Machine Spare Parts,493,139.17,68611.43
INV000539,1,Server Hardware,5,15013.78,75068.89
INV000540,1,Machine Spare Parts,334,829.76,277140.0
INV000541,1,Freight Charges,27,600.81,16221.87
INV000542,1,Technical Consulting,42,1143.63,48032.34
INV000543,1,Training Services,27,837.72,22618.54
INV000544,1,HVAC Servicing,6,2619.77,15718.64
INV000545,1,Database License,31,1003.66,31113.45
INV000546,1,27 Inch Monitor,10,4656.97,46569.74
INV000547,1,Electrical Repairs,40,379.58,15183.13
INV000548,1,Audit Services,8,8864.37,70914.98
INV000549,1,Database License,41,1516.91,62193.36
INV000550,1,Industrial Bearings,103,1071.69,110384.1
INV000551,1,27 Inch Monitor,6,7968.06,47808.37
INV000552,1,Legal Advisory,35,609.18,21321.2
INV000553,1,Training Services,35,586.98,20544.43
INV000554,1,Whiteboard Supplies,180,30.26,5446.71
INV000555,1,Pens and Stationery,28,104.63,2929.6
INV000556,1,Steel Components,254,465.63,118271.27
INV000557,1,ERP Subscription,10,3175.28,31752.75
INV000558,1,Printer Paper,29,84.07,2438.07
INV000559,1,Dell Laptop,9,7510.23,67592.06
INV000560,1,Microsoft 365 License,18,2096.56,37738.12
INV000561,1,Storage Cabinet,18,957.6,17236.77
INV000562,1,Courier Services,5,8919.8,44598.98
INV000563,1,27 Inch Monitor,7,18508.25,129557.75
INV000564,1,27 Inch Monitor,4,21719.81,86879.25
INV000565,1,Legal Advisory,20,1306.65,26132.91
INV000566,1,Printer Toner,66,57.93,3823.23
INV000567,1,Server Hardware,8,6576.93,52615.45
INV000568,1,Server Hardware,2,38659.96,77319.92
INV000569,1,Courier Services,16,2235.32,35765.13
INV000570,1,Freight Charges,28,973.98,27271.49
INV000571,1,Cloud Subscription,36,1663.65,59891.58
INV000572,1,Technical Consulting,32,1059.36,33899.61
INV000573,1,Office Chairs,156,21.97,3427.41
INV000574,1,Whiteboard Supplies,108,48.56,5244.13
INV000575,1,Machine Spare Parts,381,505.27,192509.43
INV000576,1,Firewall License,38,1678.69,63790.05
INV000577,1,Storage Cabinet,5,5097.7,25488.51
INV000578,1,27 Inch Monitor,2,58375.36,116750.72
INV000579,1,Machine Spare Parts,333,240.49,80082.1
INV000580,1,Electrical Repairs,15,990.09,14851.41
INV000581,1,Microsoft 365 License,3,6530.33,19591.0
INV000582,1,Network Switch,9,5694.73,51252.59
INV000583,1,Legal Advisory,50,755.49,37774.45
INV000584,1,ERP Subscription,3,12018.01,36054.03
INV000585,1,Training Services,19,2457.65,46695.37
INV000586,1,Industrial Bearings,167,532.99,89009.1
INV000587,1,Office Sofa,6,6559.7,39358.2
INV000588,1,Pens and Stationery,59,54.03,3187.63
INV000589,1,Technical Consulting,42,2225.08,93453.43
INV000590,1,Courier Services,49,540.77,26497.91
INV000591,1,Electrical Repairs,19,423.55,8047.41
INV000592,1,Storage Cabinet,14,1209.01,16926.17
INV000593,1,Machine Maintenance,50,434.89,21744.65
INV000594,1,Courier Services,1,28294.49,28294.49
INV000595,1,Steel Components,471,211.17,99461.0
INV000596,1,Transportation Charges,41,424.28,17395.29
INV000597,1,Assembly Materials,339,178.39,60475.36
INV000598,1,Office Desk,2,16755.4,33510.81
INV000599,1,Steel Components,412,485.17,199891.06
INV000600,1,Printer Paper,86,102.2,8789.0
INV000601,1,Firewall License,41,3322.92,136239.78
INV000602,1,Office Desk,16,876.49,14023.85
INV000603,1,Training Services,35,2544.87,89070.41
INV000604,1,Microsoft 365 License,35,1089.68,38138.96
INV000605,1,Microsoft 365 License,43,1152.38,49552.4
INV000606,1,Office Sofa,2,12357.86,24715.72
INV000607,1,Technical Consulting,3,30354.96,91064.89
INV000608,1,Transportation Charges,35,613.36,21467.67
INV000609,1,Transportation Charges,3,5451.01,16353.04
INV000610,1,Generator Servicing,11,2753.43,30287.71
INV000611,1,Generator Servicing,48,331.66,15919.46
INV000612,1,Printer Toner,64,64.69,4140.2
INV000613,1,Machine Maintenance,16,933.19,14931.04
INV000614,1,Office Desk,3,9188.9,27566.69
INV000615,1,Conference Table,9,4445.08,40005.75
INV000616,1,Storage Cabinet,3,2278.32,6834.96
INV000617,1,Pens and Stationery,112,53.91,6038.14
INV000618,1,Transportation Charges,31,1141.13,35375.09
INV000619,1,Steel Components,415,186.24,77288.89
INV000620,1,27 Inch Monitor,2,61346.22,122692.45
INV000621,1,Network Switch,2,64778.43,129556.85
INV000622,1,Hydraulic Pumps,348,415.71,144668.03
INV000623,1,Storage Cabinet,15,1438.29,21574.32
INV000624,1,Courier Services,9,3037.34,27336.04
INV000625,1,Office Desk,20,1772.23,35444.53
INV000626,1,Audit Services,30,2943.59,88307.7
INV000627,1,Technical Consulting,1,33814.74,33814.74
INV000628,1,Assembly Materials,456,220.97,100761.81
INV000629,1,Transportation Charges,23,371.56,8545.78
INV000630,1,Audit Services,30,1837.41,55122.41
INV000631,1,Electrical Repairs,22,359.8,7915.66
INV000632,1,Storage Cabinet,11,1845.94,20305.31
INV000633,1,Keyboard and Mouse,6,20048.82,120292.9
INV000634,1,Freight Charges,31,644.9,19991.99
INV000635,1,Firewall License,4,9355.05,37420.21
INV000636,1,Audit Services,40,1427.5,57099.88
INV000637,1,Network Switch,2,5973.84,11947.68
INV000638,1,27 Inch Monitor,7,11665.6,81659.2
INV000639,1,Storage Cabinet,7,6359.16,44514.1
INV000640,1,Pens and Stationery,171,13.74,2349.37
INV000641,1,Storage Cabinet,9,4019.78,36178.05
INV000642,1,Conference Table,6,3842.04,23052.24
INV000643,1,Warehouse Rental,37,458.08,16948.86
INV000644,1,Keyboard and Mouse,6,13355.1,80130.59
INV000645,1,Server Hardware,6,10011.64,60069.84
INV000646,1,Technical Consulting,45,1186.42,53388.73
INV000647,1,Warehouse Rental,15,1056.68,15850.27
INV000648,1,Office Sofa,9,2838.16,25543.47
INV000649,1,Training Services,39,1452.22,56636.49
INV000650,1,Office Sofa,10,3275.45,32754.48
INV000651,1,Office Sofa,15,2263.42,33951.26
INV000652,1,Machine Spare Parts,368,215.16,79180.29
INV000653,1,Hydraulic Pumps,189,981.64,185529.4
INV000654,1,Firewall License,20,3368.87,67377.43
INV000655,1,Dell Laptop,5,10096.77,50483.86
INV000656,1,Office Desk,4,6346.57,25386.27
INV000657,1,Warehouse Rental,44,500.73,22032.28
INV000658,1,Conference Table,2,20079.53,40159.06
INV000659,1,ERP Subscription,23,1224.68,28167.66
INV000660,1,Machine Spare Parts,148,679.6,100581.22
INV000661,1,Printer Paper,156,30.88,4817.42
INV000662,1,Machine Spare Parts,183,318.67,58316.58
INV000663,1,Server Hardware,3,9596.3,28788.89
INV000664,1,Cloud Subscription,46,1188.33,54663.14
INV000665,1,Office Desk,3,5468.07,16404.22
INV000666,1,Pens and Stationery,188,40.56,7625.12
INV000667,1,Conference Table,4,5662.66,22650.63
INV000668,1,Transportation Charges,23,882.81,20304.62
INV000669,1,Printer Paper,63,52.14,3285.03
INV000670,1,Industrial Bearings,444,142.21,63139.88
INV000671,1,Keyboard and Mouse,6,12048.36,72290.19
INV000672,1,HVAC Servicing,21,690.33,14497.03
INV000673,1,Cloud Subscription,27,1923.41,51932.01
INV000674,1,Steel Components,153,1058.45,161943.4
INV000675,1,Database License,11,4621.78,50839.59
INV000676,1,Assembly Materials,355,425.55,151069.88
INV000677,1,Office Sofa,15,2085.74,31286.07
INV000678,1,Hydraulic Pumps,134,1908.59,255751.38
INV000679,1,Courier Services,5,4783.57,23917.85
INV000680,1,Office Desk,11,2772.62,30498.84
INV000681,1,Storage Cabinet,15,1772.86,26592.88
INV000682,1,Machine Spare Parts,491,504.2,247564.12
INV000683,1,Whiteboard Supplies,34,102.23,3475.65
INV000684,1,Server Hardware,1,27284.85,27284.85
INV000685,1,Pens and Stationery,44,83.53,3675.33
INV000686,1,HVAC Servicing,6,3017.11,18102.68
INV000687,1,Office Sofa,15,1643.12,24646.79
INV000688,1,27 Inch Monitor,10,6043.79,60437.86
INV000689,1,Machine Maintenance,40,510.46,20418.56
INV000690,1,Keyboard and Mouse,10,14494.21,144942.07
INV000691,1,Assembly Materials,390,245.95,95921.85
INV000692,1,Pens and Stationery,189,23.76,4491.14
INV000693,1,Courier Services,41,353.84,14507.61
INV000694,1,Database License,47,2196.5,103235.63
INV000695,1,Audit Services,28,5328.25,149191.12
INV000696,1,Technical Consulting,39,1261.65,49204.48
INV000697,1,Generator Servicing,36,167.53,6030.96
INV000698,1,Technical Consulting,18,6329.76,113935.59
INV000699,1,Training Services,5,7742.48,38712.41
INV000700,1,Electrical Repairs,43,494.55,21265.66
INV000701,1,27 Inch Monitor,10,2803.27,28032.66
INV000702,1,Courier Services,27,1027.88,27752.64
INV000703,1,Freight Charges,44,619.4,27253.67
INV000704,1,Conference Table,20,1500.93,30018.64
INV000705,1,Legal Advisory,44,1655.2,72828.81
INV000706,1,Hydraulic Pumps,487,110.0,53567.61
INV000707,1,Assembly Materials,141,651.36,91841.37
INV000708,1,27 Inch Monitor,5,14619.87,73099.36
INV000709,1,Machine Maintenance,42,221.33,9295.79
INV000710,1,Freight Charges,6,4966.64,29799.82
INV000711,1,Network Switch,10,5627.29,56272.89
INV000712,1,Keyboard and Mouse,10,7028.55,70285.47
INV000713,1,Hydraulic Pumps,305,538.61,164276.39
INV000714,1,27 Inch Monitor,9,7288.41,65595.7
INV000715,1,Audit Services,32,3344.41,107021.14
INV000716,1,Machine Maintenance,10,1245.41,12454.15
INV000717,1,Electrical Repairs,1,11991.06,11991.06
INV000718,1,Server Hardware,2,58760.68,117521.36
INV000719,1,Warehouse Rental,17,1304.95,22184.22
INV000720,1,Legal Advisory,11,2637.11,29008.19
INV000721,1,Audit Services,17,2305.19,39188.16
INV000722,1,Courier Services,49,633.55,31043.95
INV000723,1,Freight Charges,13,3803.42,49444.51
INV000724,1,Courier Services,32,725.2,23206.27
INV000725,1,Conference Table,3,9016.64,27049.93
INV000726,1,Office Sofa,1,47137.54,47137.54
INV000727,1,Assembly Materials,245,223.61,54785.65
INV000728,1,Courier Services,6,4403.07,26418.4
INV000729,1,Cloud Subscription,47,210.13,9876.3
INV000730,1,HVAC Servicing,39,457.59,17845.86
INV000731,1,Freight Charges,25,1237.97,30949.37
INV000732,1,Printer Toner,174,35.79,6226.87
INV000733,1,Office Sofa,19,1216.18,23107.44
INV000734,1,Cloud Subscription,3,11621.67,34865.0
INV000735,1,Server Hardware,8,6094.45,48755.59
INV000736,1,Machine Spare Parts,139,799.76,111166.44
INV000737,1,Steel Components,230,689.23,158523.05
INV000738,1,Industrial Bearings,313,185.3,57997.97
INV000739,1,Technical Consulting,6,15756.38,94538.29
INV000740,1,Assembly Materials,187,340.1,63599.38
INV000741,1,Steel Components,254,309.21,78540.48
INV000742,1,Courier Services,31,1446.93,44854.76
INV000743,1,Machine Maintenance,28,401.05,11229.51
INV000744,1,Office Desk,10,3860.96,38609.63
INV000745,1,Printer Paper,146,33.42,4879.03
INV000746,1,Keyboard and Mouse,1,29677.72,29677.72
INV000747,1,Office Sofa,4,20161.69,80646.75
INV000748,1,HVAC Servicing,29,2280.54,66135.66
INV000749,1,Pens and Stationery,192,16.42,3151.71
INV000750,1,Generator Servicing,12,3050.13,36601.52
INV000751,1,Network Switch,6,20163.01,120978.04
INV000752,1,Audit Services,8,4363.67,34909.38
INV000753,1,Technical Consulting,36,1734.04,62425.28
INV000754,1,Keyboard and Mouse,10,11670.0,116700.01
INV000755,1,HVAC Servicing,14,713.14,9983.96
INV000756,1,Dell Laptop,6,9662.24,57973.44
INV000757,1,Technical Consulting,31,686.21,21272.48
INV000758,1,Freight Charges,49,376.03,18425.4
INV000759,1,Machine Spare Parts,326,335.96,109522.44
INV000760,1,Network Switch,1,49207.79,49207.79
INV000761,1,Transportation Charges,48,156.35,7505.03
INV000762,1,Database License,14,4489.6,62854.41
INV000763,1,Machine Spare Parts,471,339.19,159757.67
INV000764,1,Microsoft 365 License,22,1356.89,29851.6
INV000765,1,Warehouse Rental,8,5046.9,40375.24
INV000766,1,Legal Advisory,20,2829.78,56595.67
INV000767,1,Conference Table,19,643.84,12232.88
INV000768,1,Technical Consulting,10,6137.51,61375.07
INV000769,1,ERP Subscription,5,5302.48,26512.41
INV000770,1,27 Inch Monitor,7,26221.28,183548.94
INV000771,1,Freight Charges,33,381.93,12603.6
INV000772,1,Steel Components,408,527.65,215280.35
INV000773,1,Storage Cabinet,12,4332.03,51984.42
INV000774,1,Printer Toner,170,41.1,6987.13
INV000775,1,Legal Advisory,3,9617.31,28851.94
INV000776,1,Office Sofa,5,3684.86,18424.28
INV000777,1,Technical Consulting,15,2879.09,43186.34
INV000778,1,Conference Table,4,4682.51,18730.03
INV000779,1,Technical Consulting,31,694.31,21523.68
INV000780,1,Printer Paper,200,13.59,2717.56
INV000781,1,Electrical Repairs,2,8956.4,17912.79
INV000782,1,Cloud Subscription,7,5370.96,37596.72
INV000783,1,Audit Services,11,3299.18,36291.03
INV000784,1,Assembly Materials,311,302.11,93956.73
INV000785,1,Transportation Charges,33,1001.44,33047.4
INV000786,1,Transportation Charges,31,400.17,12405.17
INV000787,1,Whiteboard Supplies,165,34.88,5755.71
INV000788,1,Generator Servicing,28,658.5,18438.07
INV000789,1,27 Inch Monitor,8,12726.53,101812.26
INV000790,1,Machine Maintenance,6,3170.06,19020.36
INV000791,1,Storage Cabinet,11,2410.07,26510.72
INV000792,1,Machine Spare Parts,454,234.63,106519.96
INV000793,1,Office Desk,16,3260.34,52165.5
INV000794,1,Assembly Materials,292,310.91,90785.74
INV000795,1,Printer Toner,22,163.75,3602.57
INV000796,1,Training Services,46,968.22,44538.32
INV000797,1,Dell Laptop,4,14067.85,56271.39
INV000798,1,Dell Laptop,10,2789.08,27890.84
INV000799,1,Transportation Charges,47,245.6,11543.39
INV000800,1,Printer Toner,129,38.5,4965.99
INV000801,1,Office Chairs,112,22.85,2558.83
INV000802,1,Office Desk,13,1619.35,21051.55
INV000803,1,Printer Paper,99,49.99,4948.91
INV000804,1,Cloud Subscription,17,4493.6,76391.22
INV000805,1,27 Inch Monitor,10,9869.71,98697.12
INV000806,1,Generator Servicing,45,448.42,20179.07
INV000807,1,Printer Toner,46,117.04,5383.64
INV000808,1,Assembly Materials,406,437.75,177728.07
INV000809,1,Assembly Materials,433,454.59,196838.31
INV000810,1,Machine Maintenance,46,1027.72,47275.27
INV000811,1,Office Desk,8,3311.4,26491.17
INV000812,1,Network Switch,10,17489.77,174897.68
INV000813,1,Transportation Charges,38,1569.75,59650.49
INV000814,1,Training Services,41,784.28,32155.5
INV000815,1,Printer Paper,96,31.86,3058.84
INV000816,1,Office Chairs,78,45.73,3567.3
INV000817,1,Industrial Bearings,103,807.59,83181.68
INV000818,1,Transportation Charges,41,1105.71,45334.16
INV000819,1,Cloud Subscription,47,1147.15,53916.18
INV000820,1,Database License,44,978.32,43046.05
INV000821,1,Microsoft 365 License,11,1918.94,21108.37
INV000822,1,Courier Services,25,583.14,14578.38
INV000823,1,Training Services,10,6389.69,63896.91
INV000824,1,Legal Advisory,43,1540.4,66237.08
INV000825,1,Pens and Stationery,115,32.91,3784.43
INV000826,1,Conference Table,8,1225.26,9802.08
INV000827,1,Machine Maintenance,24,735.68,17656.25
INV000828,1,Legal Advisory,3,84396.41,253189.23
INV000829,1,Firewall License,18,2489.1,44803.76
INV000830,1,Warehouse Rental,33,904.08,29834.64
INV000831,1,Industrial Bearings,202,733.09,148083.56
INV000832,1,Server Hardware,9,4682.39,42141.49
INV000833,1,Legal Advisory,42,1996.26,83842.83
INV000834,1,Warehouse Rental,30,1162.15,34864.6
INV000835,1,ERP Subscription,36,707.47,25468.82
INV000836,1,ERP Subscription,15,1290.39,19355.8
INV000837,1,Assembly Materials,269,190.11,51139.39
INV000838,1,Training Services,7,5133.1,35931.67
INV000839,1,Office Chairs,196,9.1,1783.45
INV000840,1,Storage Cabinet,17,683.23,11614.83
INV000841,1,Pens and Stationery,48,23.17,1112.0
INV000842,1,Conference Table,16,1861.43,29782.84
INV000843,1,Keyboard and Mouse,2,20985.73,41971.46
INV000844,1,Industrial Bearings,146,859.93,125550.21
INV000845,1,Keyboard and Mouse,7,17486.08,122402.57
INV000846,1,Machine Maintenance,35,419.5,14682.63
INV000847,1,Legal Advisory,50,4143.99,207199.26
INV000848,1,Courier Services,5,2526.47,12632.35
INV000849,1,Warehouse Rental,8,3168.07,25344.53
INV000850,1,Network Switch,8,26258.12,210065.0
INV000851,1,Technical Consulting,48,1866.57,89595.29
INV000852,1,Pens and Stationery,28,98.12,2747.5
INV000853,1,Conference Table,20,996.5,19929.99
INV000854,1,Network Switch,1,70395.54,70395.54
INV000855,1,Database License,11,5045.84,55504.28
INV000856,1,Database License,8,1476.03,11808.27
INV000857,1,Transportation Charges,25,1605.46,40136.42
INV000858,1,Office Desk,10,2324.97,23249.73
INV000859,1,Industrial Bearings,456,168.69,76922.27
INV000860,1,Machine Spare Parts,399,142.13,56708.72
INV000861,1,Generator Servicing,48,509.02,24432.75
INV000862,1,Conference Table,13,4326.39,56243.04
INV000863,1,Printer Paper,126,26.39,3325.35
INV000864,1,Keyboard and Mouse,4,18211.22,72844.86
INV000865,1,Steel Components,351,399.7,140295.22
INV000866,1,Storage Cabinet,17,3621.7,61568.84
INV000867,1,Server Hardware,5,18702.64,93513.18
INV000868,1,Office Chairs,132,18.72,2471.33
INV000869,1,Server Hardware,9,9708.15,87373.33
INV000870,1,Audit Services,39,1621.63,63243.75
INV000871,1,Assembly Materials,356,340.33,121157.86
INV000872,1,Assembly Materials,257,712.4,183087.75
INV000873,1,Machine Spare Parts,323,211.91,68446.06
INV000874,1,Printer Toner,83,32.71,2715.03
INV000875,1,Steel Components,226,486.9,110039.0
INV000876,1,Assembly Materials,196,914.28,179199.04
INV000877,1,Office Chairs,42,109.09,4581.84
INV000878,1,Electrical Repairs,32,810.8,25945.7
INV000879,1,Freight Charges,24,1000.11,24002.65
INV000880,1,Network Switch,4,25480.19,101920.74
INV000881,1,Printer Paper,182,24.64,4484.77
INV000882,1,Office Desk,8,1876.17,15009.39
INV000883,1,27 Inch Monitor,4,12035.82,48143.28
INV000884,1,Training Services,24,2813.15,67515.64
INV000885,1,27 Inch Monitor,6,15033.41,90200.48
INV000886,1,Assembly Materials,484,95.32,46136.44
INV000887,1,Dell Laptop,6,10002.32,60013.89
INV000888,1,Office Sofa,20,2143.52,42870.33
INV000889,1,Office Chairs,56,80.3,4497.02
INV000890,1,Audit Services,29,726.43,21066.41
INV000891,1,Network Switch,7,16451.35,115159.48
INV000892,1,Steel Components,163,937.4,152795.83
INV000893,1,Conference Table,13,1375.69,17883.94
INV000894,1,Technical Consulting,22,1948.3,42862.63
INV000895,1,ERP Subscription,48,1299.43,62372.73
INV000896,1,Office Desk,5,3085.45,15427.25
INV000897,1,Machine Maintenance,15,1294.67,19420.1
INV000898,1,Conference Table,4,12825.57,51302.27
INV000899,1,Transportation Charges,46,514.81,23681.37
INV000900,1,Office Sofa,18,1671.67,30090.1
INV000901,1,Transportation Charges,45,628.46,28280.62
INV000902,1,Electrical Repairs,11,790.3,8693.34
INV000903,1,27 Inch Monitor,10,10643.66,106436.6
INV000904,1,Courier Services,4,8572.56,34290.23
INV000905,1,Pens and Stationery,145,15.59,2260.84
INV000906,1,Office Desk,1,62369.5,62369.5
INV000907,1,Assembly Materials,455,418.22,190290.03
INV000908,1,27 Inch Monitor,2,81775.94,163551.88
INV000909,1,Network Switch,4,25627.83,102511.32
INV000910,1,Printer Paper,52,47.13,2450.59
INV000911,1,Machine Maintenance,35,938.26,32839.0
INV000912,1,HVAC Servicing,37,647.66,23963.55
INV000913,1,Machine Maintenance,3,1742.52,5227.55
INV000914,1,Server Hardware,10,6120.81,61208.14
INV000915,1,Whiteboard Supplies,128,62.67,8022.17
INV000916,1,Pens and Stationery,115,64.26,7389.82
INV000917,1,Legal Advisory,18,3031.74,54571.32
INV000918,1,Legal Advisory,15,2153.6,32303.95
INV000919,1,Office Desk,10,4073.18,40731.82
INV000920,1,Freight Charges,11,1339.36,14732.96
INV000921,1,Network Switch,1,85126.97,85126.97
INV000922,1,Assembly Materials,498,343.98,171303.0
INV000923,1,Storage Cabinet,14,1640.45,22966.35
INV000924,1,Generator Servicing,6,2489.48,14936.9
INV000925,1,Conference Table,1,26824.48,26824.48
INV000926,1,Conference Table,1,20469.9,20469.9
INV000927,1,Dell Laptop,9,6051.63,54464.68
INV000928,1,Training Services,11,3810.15,41911.62
