pair_id,invoice_id_a,invoice_id_b,vendor_id,amount_a,amount_b,amount_diff_pct,issue_date_a,issue_date_b,date_diff_days,either_is_fraud,fraud_category_a,fraud_category_b
DUP-00106,58a908b9-79b1-44bf-b04a-061f4797ea18,56859e9e-2a18-4b47-939c-355c9182c6a4,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,7087.99,7081.86,0.000865,2024-05-02,2024-05-05,3,False,clean,clean
DUP-00107,ece03c19-afc5-469d-bf10-54ce5d82bb78,257caf3d-f43a-4ca2-b1ed-f7e8868c37fd,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,6333.16,6353.14,0.00315,2024-06-03,2024-06-08,5,False,clean,clean
DUP-00108,cfd5ac15-9748-4a49-80c3-7de8139510c0,a07ccd57-cd1e-4aa0-b769-db4f51d99caf,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,11712.45,11719.03,0.000562,2024-06-03,2024-06-08,5,False,clean,clean
DUP-00109,ef1dfac2-ed7a-444e-9c97-267ecf2a80a9,f49f800d-42de-46e3-a199-83347aff8d74,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,6672.44,6657.16,0.002293,2024-06-09,2024-06-11,2,False,soft_anomaly,clean
DUP-00110,6fb99b75-8569-4c66-b29f-5a7c759b0d1d,600e8450-b900-44e3-b9e1-a73dbea2da44,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,11311.55,11278.05,0.002966,2024-06-13,2024-06-13,0,False,clean,clean
DUP-00111,3cbd773a-b8e2-42fc-a96e-6a3a23bd1f68,2b0ee55d-cca5-4ab3-8530-bab6ee12ed7a,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,7278.87,7278.25,8.5e-05,2024-06-30,2024-07-07,7,False,clean,clean
DUP-00112,6a6953a9-b16c-4d34-99a0-106788ca8a55,7908f31c-2aa4-4ea2-88d1-653aa73613f3,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,8163.76,8166.87,0.000381,2024-07-02,2024-07-02,0,False,clean,clean
DUP-00113,59f46b8d-65cf-431e-aa5c-a39b06b45861,c1cc8176-f507-4ce0-8994-226d65a5ed89,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,11000.0,10955.25,0.004076,2024-07-10,2024-07-15,5,False,soft_anomaly,clean
DUP-00114,6ee364d5-eff8-46ca-a942-36bd9aea7934,6a6c5bfe-3347-4940-b91c-f83a0b0cdeab,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,8149.61,8122.5,0.003332,2024-07-24,2024-07-28,4,False,clean,clean
DUP-00115,6ee364d5-eff8-46ca-a942-36bd9aea7934,fd0f43ea-0217-4b16-baa9-d0f979192121,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,8149.61,8078.13,0.00881,2024-07-24,2024-07-30,6,False,clean,clean
DUP-00116,6a6c5bfe-3347-4940-b91c-f83a0b0cdeab,fd0f43ea-0217-4b16-baa9-d0f979192121,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,8122.5,8078.13,0.005478,2024-07-28,2024-07-30,2,False,clean,clean
DUP-00117,75e20e0f-38b6-487b-af6c-337cc0e76f7d,e2a82a4d-4906-4e4f-ba95-cc18cd025f9c,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,4598.54,4622.36,0.005167,2024-09-08,2024-09-13,5,False,clean,clean
DUP-00118,19c55370-1140-4c97-ad99-1d310dee2bf3,9d3f027a-d427-4225-a2bd-fc0b66d8f2f9,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,4252.82,4239.44,0.003151,2024-09-30,2024-10-07,7,False,clean,clean
DUP-00119,10dd954b-a3cc-4f8c-b28d-60cbf1b0127a,14262a8f-40e4-4643-b248-e5fffbb7a487,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,6778.95,6840.22,0.008998,2024-10-02,2024-10-08,6,False,clean,clean
DUP-00120,a0e4bb0b-14d5-4b12-9cfd-f92b9926e529,72f45ebb-790d-46cd-ae98-f03fc8c1ac02,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,6202.05,6251.38,0.007922,2024-10-31,2024-11-03,3,False,clean,clean
DUP-00121,50a328a2-477e-476f-8062-c4b324122cd4,3386f9ef-8bba-4413-8c39-4e9aa1703471,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,4205.35,4198.12,0.001721,2024-11-10,2024-11-13,3,False,clean,soft_anomaly
DUP-00122,1f6c03f7-0b00-41f6-a294-b1813b18be98,45ea2a3d-11df-45c6-817e-46948a348975,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,4775.75,4808.08,0.006747,2024-12-02,2024-12-09,7,False,clean,clean
DUP-00123,c31c2b19-fbb2-421c-9b08-66a4f3c2d0df,7ef0d7cb-49f8-4878-af5f-3c31e210f47f,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,13360.17,13493.19,0.009907,2024-12-22,2024-12-27,5,False,clean,clean
DUP-00124,36236fda-6245-464e-a84c-150d5bca9bfe,b4023744-7c10-488c-ad32-67b6b5f225fa,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,9791.61,9868.21,0.007793,2024-12-26,2024-12-26,0,True,clean,threshold_gaming
DUP-00125,6483fd2e-ffa3-44be-9b70-d4d79e396e19,e757150c-0229-4707-aad0-1c6b703f7828,0d612c0c-e472-4553-9452-dc69fcaee77a,18893.24,18893.25,1e-06,2022-12-08,2022-12-15,7,True,duplicate,duplicate
DUP-00126,884f8142-43bd-4f0d-8a25-8e57b1498c5a,c3ef6c7b-74ea-40ea-9381-c525a60a9ff2,0d612c0c-e472-4553-9452-dc69fcaee77a,25977.16,25977.15,0.0,2023-10-26,2023-10-29,3,True,duplicate,duplicate
DUP-00127,8655217a-01e9-4ed7-9c40-17178143a33b,3f2cddfc-f8ca-4712-912e-36c806924fc0,109d1d2a-33e9-43ee-acee-d25b9f4ec432,482.92,482.93,2.1e-05,2023-01-05,2023-01-08,3,True,duplicate,duplicate
DUP-00128,58b619df-8497-46f9-a8c9-de4a42b1ef6a,b074e94c-e035-410a-82c3-d19bcd0c00cf,11034569-be74-4e48-a209-53e7a82745ec,458.64,461.49,0.006195,2023-10-14,2023-10-20,6,False,clean,soft_anomaly
DUP-00129,1467c392-d724-4462-9904-33e88ffcdcbe,809762aa-fa4d-4129-8839-4fefeecc247a,110ad5e1-64da-4537-84b5-649006ad6d95,3157.75,3176.65,0.005967,2022-04-15,2022-04-20,5,False,clean,clean
DUP-00130,14018f3a-7c39-4b95-a70d-91b2881fa996,71e0ff4a-9249-4178-9980-c98bc57ceaf5,110ad5e1-64da-4537-84b5-649006ad6d95,3523.63,3523.64,3e-06,2023-12-28,2024-01-03,6,True,duplicate,duplicate
DUP-00131,9c66081f-81bb-4183-94bd-d0b86a8c5ae8,14680ee9-c9df-4f80-b0c0-7598cd4ab4ef,110ad5e1-64da-4537-84b5-649006ad6d95,2706.28,2722.24,0.00588,2024-04-12,2024-04-15,3,False,soft_anomaly,clean
DUP-00132,2fce921f-5ac3-4a10-b5f5-9b0f861c9417,4e8d5fdd-d302-48f5-ad9e-660ea6fa0c90,1135c1db-bb6b-40bd-aec2-10d46ee80844,1332.37,1332.38,8e-06,2022-05-29,2022-06-05,7,True,duplicate,duplicate
DUP-00133,0069c7e7-cac0-4116-95a1-421b4e1143f0,8841f88b-0915-4834-983e-70e215773b6e,1212ea7a-96a3-42e9-94f8-5bc7828dd53b,33798.81,33497.04,0.008968,2022-11-12,2022-11-13,1,True,clean,duplicate
DUP-00134,0069c7e7-cac0-4116-95a1-421b4e1143f0,eb13034c-cf19-44b0-b121-9c61ace53f57,1212ea7a-96a3-42e9-94f8-5bc7828dd53b,33798.81,33497.05,0.008968,2022-11-12,2022-11-17,5,True,clean,duplicate
DUP-00135,8841f88b-0915-4834-983e-70e215773b6e,eb13034c-cf19-44b0-b121-9c61ace53f57,1212ea7a-96a3-42e9-94f8-5bc7828dd53b,33497.04,33497.05,0.0,2022-11-13,2022-11-17,4,True,duplicate,duplicate
DUP-00136,5c1fe0a2-42a1-4836-b4a0-c7f198f14e42,96012540-0b9d-47f7-9399-bb5be231636d,1212ea7a-96a3-42e9-94f8-5bc7828dd53b,67473.99,68138.36,0.009798,2024-01-26,2024-02-01,6,False,clean,clean
DUP-00137,60a8810c-08ec-4013-a0d8-e7ae5a458fd7,f716db93-de06-4ef0-8069-16d74b92f507,1212ea7a-96a3-42e9-94f8-5bc7828dd53b,100180.06,101182.19,0.009954,2024-07-04,2024-07-05,1,False,clean,clean
DUP-00138,590b6c3b-c2ec-4506-a8b8-3faf03a8431d,0d8ec5ab-088d-4df8-9ea5-8442d9d6f99c,13fff6ae-86d6-4328-9d0e-805e6c7c8566,2712.58,2712.57,4e-06,2022-05-07,2022-05-13,6,True,duplicate,duplicate
DUP-00139,696f6ae6-950b-40cb-bdae-20bcd057f7cc,b449d990-944a-4e0e-b1a0-1616a50e84b2,13fff6ae-86d6-4328-9d0e-805e6c7c8566,3763.37,3763.38,3e-06,2024-06-04,2024-06-09,5,True,duplicate,duplicate
DUP-00140,e4c5d724-6ee1-423d-a2e5-cebc9522d186,fa3efff7-f90a-49d1-90ab-9f017f928be7,13fff6ae-86d6-4328-9d0e-805e6c7c8566,4133.9,4151.52,0.004253,2024-12-18,2024-12-24,6,False,clean,clean
DUP-00141,32ca970b-33d3-4f9d-8375-5a260d737887,64fdb523-63ec-4ed3-a3f3-22501b3fb7a7,155e62e8-0787-4e36-8607-fb374c323fff,12016.42,11933.33,0.006939,2023-10-28,2023-11-01,4,False,clean,soft_anomaly
DUP-00142,cff619b3-f395-48cc-9403-03f4bbb4fd9b,fddb03f6-66e4-457a-92df-c3c0c977ff50,1744371a-9704-4918-bacb-83e6d14f5385,5055.39,5064.67,0.001834,2023-09-26,2023-10-03,7,False,clean,clean
DUP-00143,03b6a5f8-f89b-46e3-8345-17deed4ebd2e,63f41fb0-3b36-42af-bbe9-32c96537bfaa,184b1047-1882-4dcc-a0a4-d2642b31f588,16129.19,16129.18,1e-06,2024-02-03,2024-02-10,7,True,duplicate,duplicate
DUP-00144,1d90f2f8-070c-4305-b635-114a94c0629a,0cf9ac84-0879-43b7-ae7c-9cc90549328d,1919f3bc-471e-4f6e-88f0-0c3a486ea798,47642.43,47812.73,0.003568,2023-01-24,2023-01-30,6,False,clean,clean
DUP-00145,cb930aa2-3d54-4c86-8b65-34a0524b69f9,305339d1-f68e-452c-9de2-ba5b67ca174c,1b9ec617-c484-4016-a2fa-fccb2ed1ca04,33961.82,34148.05,0.005469,2024-08-30,2024-09-03,4,False,clean,clean
DUP-00146,bf603089-20c6-45c6-ae06-4e037068b83b,fc00d190-a502-4c29-b9f0-45419cc797e1,1ba4637f-90b4-4615-bc5c-5f2160e1ffee,4791.34,4825.22,0.007046,2022-05-25,2022-05-27,2,False,clean,clean
DUP-00147,42b131ab-cc74-411b-ac75-ec503cf47191,8f077617-4ec6-4b0b-8687-19d12ad111de,1ba4637f-90b4-4615-bc5c-5f2160e1ffee,21900.95,21900.96,0.0,2024-11-17,2024-11-18,1,True,duplicate,duplicate
DUP-00148,fa1fbb26-9f56-4dc5-bda5-3e444997708d,ff74ff58-2f9c-4b9e-9f29-e4cb3a34bbe9,1c28de6c-c2f5-4e6d-bf6f-2c10f3e65626,81087.33,81087.34,0.0,2022-12-29,2023-01-03,5,True,duplicate,duplicate
DUP-00149,417df0b9-8d34-48ba-85f1-ad0d2c36e300,3145082c-9964-41ca-84d1-caa22824a06d,1f523b9a-ced2-45f9-9c7a-ea91cf324a5b,479.79,479.78,2.1e-05,2022-06-30,2022-07-04,4,True,duplicate,duplicate
DUP-00150,e2bcc356-1831-45a9-80ec-fd7c252e33fd,8fe2194e-608d-46fa-9ccd-d2145bc7b72e,216d3b56-805f-4fdf-8d87-bff8e0e0443d,51938.86,51938.87,0.0,2022-12-16,2022-12-23,7,True,duplicate,duplicate
DUP-00151,737f85b3-14d2-4ee8-8721-5812b8950503,07f050f5-95bb-4180-827b-cb1ea3eaa12b,216d3b56-805f-4fdf-8d87-bff8e0e0443d,30925.86,30671.21,0.008268,2023-03-27,2023-04-02,6,False,clean,clean
DUP-00152,09b95ade-4621-41d3-b98c-20b0c82d2335,8ba32b22-79c4-45b9-9218-908f716e7941,21752c26-242d-41fa-92fd-74b9138fb31e,7606.15,7606.16,1e-06,2023-11-30,2023-12-04,4,True,duplicate,duplicate
DUP-00153,862034d5-1d57-42d9-8ffa-de7bb6647d5c,aa97289e-1aef-48ad-a5a7-da711eaa2592,21962fe9-9e3b-40a9-8c35-7d4822b074e2,13782.3,13687.78,0.006882,2023-03-12,2023-03-15,3,False,clean,clean
DUP-00154,850f9a9a-08f2-4363-b752-1a83d61b2faa,0948ccec-7e19-4479-81a2-fff5faa8590f,2309217c-b0fa-449c-9191-521100309539,27271.52,27271.53,0.0,2022-02-05,2022-02-12,7,True,duplicate,duplicate
DUP-00155,63f2701e-de02-44aa-ada0-7491bb476517,9c5ab91d-aeaf-4730-93c0-3656cf42146d,238c9614-9963-4ce8-a68f-aeb88de4dda3,17833.14,17833.15,1e-06,2023-11-28,2023-11-29,1,True,duplicate,duplicate
DUP-00156,83a3b6c1-0681-4da6-aae4-de38225c5fd7,e4cf3b4b-b5b5-4284-8807-8ec7cf7ddaa0,2602487c-93f3-477e-bbc4-39665da929df,30098.37,30098.38,0.0,2022-02-04,2022-02-08,4,True,duplicate,duplicate
DUP-00157,f9f58ef1-9062-46dd-bf59-a936e51fab9d,f5459fae-b198-4a3a-92bc-9c49f54c3688,2602487c-93f3-477e-bbc4-39665da929df,18198.38,18237.01,0.00212,2022-08-01,2022-08-01,0,False,clean,clean
DUP-00158,5f7628b4-a9dc-424e-b0e1-3fd458d544ee,a095bf56-f5da-40e0-92a3-67e7116f22b6,2602487c-93f3-477e-bbc4-39665da929df,22822.25,22723.96,0.004316,2023-10-01,2023-10-07,6,False,clean,clean
DUP-00159,c900ff3a-7bf8-4665-854c-da86793e8e5a,e36540ea-c232-486e-9c89-786ce9908976,2602487c-93f3-477e-bbc4-39665da929df,5183.86,5229.22,0.008712,2024-11-02,2024-11-04,2,False,clean,clean
DUP-00160,0c9cb245-7582-482d-bd5c-9a6eb27217a0,dfc4d3a3-0ad8-420c-9030-c925177e8e94,2602487c-93f3-477e-bbc4-39665da929df,10069.83,10000.0,0.006959,2024-11-08,2024-11-10,2,False,clean,soft_anomaly
DUP-00161,4d70d2c1-34f4-4cc1-9067-73502ff88a91,df69f69e-197f-4fc6-aa3f-b691687e8bb5,266e63e6-be87-43c5-b41a-d8d2874d63d2,1108.83,1099.62,0.008341,2022-11-29,2022-12-02,3,False,soft_anomaly,clean
DUP-00162,f6305fdc-91bc-4e8b-8900-9517e6e3313d,7ed0c704-48b6-4fe4-ac89-2ac6746082c0,270577c6-eeda-420e-b5dd-deb6847ff941,141590.88,141590.87,0.0,2024-01-02,2024-01-03,1,True,duplicate,duplicate
DUP-00163,2c8c0a16-06c2-4847-9743-5b42042624eb,5abf95ac-c72a-4084-987d-67fd8af09f3e,286b6d1b-11ef-4b8d-a7a9-53e3f9c40c07,57508.72,57508.73,0.0,2024-07-25,2024-08-01,7,True,duplicate,duplicate
DUP-00164,8cc8f5d0-aa86-45c5-9518-99fd3a2f30f4,0b896daa-59dd-4a7e-b955-95596d503639,286de99c-6a69-4c4b-b863-cb07988fe460,6568.48,6612.4,0.006664,2022-04-30,2022-05-01,1,False,clean,clean
DUP-00165,382e2cd6-5d7d-4144-b90e-5472c144b4af,b3a04ddc-f4f9-49b4-8039-0111c3c8cf6c,286de99c-6a69-4c4b-b863-cb07988fe460,1963.62,1963.63,5e-06,2023-01-28,2023-01-30,2,True,duplicate,duplicate
DUP-00166,a441b839-2c07-48c0-9de1-d298fed93423,687a2dfb-65a2-4c29-b628-5cb018d6a673,2919364c-251a-4036-89c5-ba457d2ecfba,19068.94,19068.95,1e-06,2024-12-07,2024-12-09,2,True,duplicate,duplicate
DUP-00167,b7980709-2198-4fb4-8e89-a1c7bbea6299,dc3e8168-ef9d-4d2e-a281-3d1fde5569e7,29af9273-66a1-401b-90b5-d6a7e70d4c26,3523.96,3506.67,0.004918,2022-04-15,2022-04-16,1,False,clean,clean
DUP-00168,47f93cc7-ad29-4753-bece-3d138cd1ceba,7636340d-c048-4735-828f-6b73dbfc2540,29af9273-66a1-401b-90b5-d6a7e70d4c26,1842.13,1842.14,5e-06,2024-05-18,2024-05-24,6,True,duplicate,duplicate
DUP-00169,292dfeee-b48a-4dbb-b7ed-8333890f0021,5331f44e-1ab6-41b0-9466-ca991bc3fede,2a535851-e6cf-4e33-9755-2ed902bfda71,21259.98,21259.99,0.0,2022-07-04,2022-07-06,2,True,duplicate,duplicate
DUP-00170,a19a23ec-73fd-44da-ad02-e0fe6ddf0708,0e6abc8a-663a-44f8-903c-439c093bca10,2c85193d-cefa-4c62-a3e7-366d6e26e695,3197.52,3168.99,0.008963,2022-05-15,2022-05-19,4,False,clean,clean
DUP-00171,225dd07a-9d43-49fb-85fd-212276ffaa67,44a19d98-eae7-47dd-ac48-5b53836f663a,2c85193d-cefa-4c62-a3e7-366d6e26e695,4336.94,4296.24,0.009429,2022-06-11,2022-06-16,5,False,clean,clean
DUP-00172,5bf19a0e-3137-4803-aa4b-b7971da2015f,a1ba78d4-aceb-4ed5-bc45-9d41e65c5d86,2c85193d-cefa-4c62-a3e7-366d6e26e695,6271.28,6263.03,0.001316,2023-04-23,2023-04-29,6,False,clean,clean
DUP-00173,f2800025-cd7c-4147-9edf-97fa9018e40a,241747ae-c77f-4896-96d2-9a7377f667ad,2c85193d-cefa-4c62-a3e7-366d6e26e695,5879.11,5857.27,0.003722,2023-06-26,2023-06-26,0,False,clean,clean
DUP-00174,2b12a3d7-5b25-413f-b13e-109563ebd731,9c2347d5-62dd-484c-833c-525ab5ebfb59,2c85193d-cefa-4c62-a3e7-366d6e26e695,4397.17,4415.67,0.004198,2023-07-29,2023-08-05,7,False,clean,clean
DUP-00175,acd187b7-322b-4daa-99e9-7e0124c7bda5,fd2844a2-8452-4eee-8b57-5575119a8b25,2c85193d-cefa-4c62-a3e7-366d6e26e695,7468.05,7464.68,0.000451,2023-09-28,2023-10-05,7,False,clean,clean
DUP-00176,b1097509-1dd0-4c37-8d13-64a20d6bf818,f38c4a0d-b945-4775-8c73-276b64380eec,2c85193d-cefa-4c62-a3e7-366d6e26e695,1746.23,1730.64,0.008968,2023-12-11,2023-12-17,6,False,clean,soft_anomaly
DUP-00177,bce28c7a-8622-49f0-80c9-a8d4148379d8,73dffe03-c9cf-40e2-946f-29c19388dd55,2c85193d-cefa-4c62-a3e7-366d6e26e695,7131.39,7194.89,0.008865,2024-02-25,2024-03-02,6,False,clean,clean
DUP-00178,4952ce2a-dccd-438e-81eb-7d6986aed0c5,6b1f261c-d468-4ccf-9be6-e83460343554,2c97928f-489a-44d9-8555-64122ad16df9,7674.1,7652.38,0.002834,2024-06-22,2024-06-26,4,False,clean,clean
DUP-00179,347c16e2-9d80-4cf3-b6b8-41ec6654d29d,fffd38f5-a720-475a-a877-f80fe15d2995,2d024414-64fc-47d5-9665-099ad341f7c4,73090.19,73570.03,0.006544,2022-05-01,2022-05-03,2,False,clean,clean
DUP-00180,3874cce5-aa99-4c9f-80a1-a6b8d03eff7c,11dd5e88-f5b3-4a9d-8271-f7aa1de453ed,2e35818b-30f5-40c3-80dc-76f2c1023916,52314.1,52314.11,0.0,2024-02-02,2024-02-07,5,True,duplicate,duplicate
DUP-00181,559a8582-4629-42b1-b873-e0bbb25d77e9,07c6060c-970e-42ea-9d49-a95f385f5f96,2f130609-febc-4fdb-a2bf-7d488cdbd750,11319.17,11421.7,0.009017,2022-08-25,2022-08-29,4,False,clean,clean
DUP-00182,32c719e1-ed10-4611-96ee-0044b7e32fed,92165ee7-57d8-4755-9b1e-b32db8e78f5a,2f130609-febc-4fdb-a2bf-7d488cdbd750,4093.37,4093.36,2e-06,2024-10-01,2024-10-04,3,True,duplicate,duplicate
DUP-00183,d8805379-9c49-44bc-ad9b-278c2cc70d7b,f648042c-6a9a-44ab-96ff-9de1513b088c,2f684553-937e-4a72-882b-7caaef8c964c,25155.56,25317.92,0.006433,2022-03-26,2022-03-27,1,False,clean,clean
DUP-00184,66da50ca-92d5-49cc-b2d6-6dd70582e943,422824e2-de8d-4ea6-b277-74b3a1602f19,2f684553-937e-4a72-882b-7caaef8c964c,20039.56,20098.27,0.002925,2022-05-01,2022-05-08,7,False,soft_anomaly,clean
DUP-00185,b1b35ef2-eb05-4c57-a0c6-6174db0b22ed,9c1dcc95-6604-45b4-984f-a09f83f3ddc4,2f684553-937e-4a72-882b-7caaef8c964c,8863.2,8838.9,0.002745,2022-05-26,2022-05-31,5,False,clean,clean
DUP-00186,6fe529b8-bfc2-4b8c-b377-bb4117d7170d,0a0e1301-1537-46a1-a403-9d25571ab310,2f684553-937e-4a72-882b-7caaef8c964c,13992.46,13877.44,0.008254,2022-06-01,2022-06-04,3,False,clean,clean
DUP-00187,478e153b-f853-42d2-8b22-2ea82738802b,6bb7ae5f-ed26-49f1-8bc1-a8385752db5d,2f684553-937e-4a72-882b-7caaef8c964c,28086.83,28178.76,0.003268,2022-06-09,2022-06-10,1,False,clean,clean
DUP-00188,1d00433b-e708-47fb-8fa5-0bd4c5f4946c,99b48112-de63-4239-b87f-57d0fe3832d6,2f684553-937e-4a72-882b-7caaef8c964c,17065.7,17155.61,0.005255,2022-06-18,2022-06-18,0,False,clean,clean
DUP-00189,63b32e46-5181-4cfc-9d9e-117e9e59fc91,a496c67e-9ad2-4547-819b-45f3fb4bc053,2f684553-937e-4a72-882b-7caaef8c964c,18362.35,18407.23,0.002441,2022-10-02,2022-10-07,5,False,clean,soft_anomaly
DUP-00190,4c2e53f8-55eb-4478-8bfd-b7015abbc6a5,bb27db73-318b-4ea9-af86-ae56855b3bde,2f684553-937e-4a72-882b-7caaef8c964c,29575.39,29575.4,0.0,2022-10-04,2022-10-06,2,True,duplicate,duplicate
DUP-00191,a2025532-2a16-409d-bf76-f93a6d48ddd7,d7951f04-8ed3-46eb-9782-b8522a4ba6e5,2f684553-937e-4a72-882b-7caaef8c964c,20980.85,21125.06,0.00685,2022-11-10,2022-11-17,7,False,clean,clean
DUP-00192,ebffa723-0a7f-48d9-bedd-3b1831f5b332,7c753e2d-8fe3-4ffa-92a4-10b21725b4dc,2f684553-937e-4a72-882b-7caaef8c964c,29019.1,28794.46,0.007771,2023-01-18,2023-01-24,6,False,clean,clean
DUP-00193,769116ad-e24f-4ec8-9caf-e1539136bd72,bf7815f2-cf74-4823-8d4e-f3806d9a46cb,2f684553-937e-4a72-882b-7caaef8c964c,16683.82,16829.48,0.008693,2023-05-03,2023-05-05,2,False,clean,clean
DUP-00194,3b75af34-f469-4636-bf07-7c8df8be90a4,4ab2ec20-287a-4c47-a8f6-576794b90de0,2f684553-937e-4a72-882b-7caaef8c964c,11171.38,11196.68,0.002262,2023-05-29,2023-06-02,4,False,clean,soft_anomaly
DUP-00195,92b3e4a6-2fd9-498e-a668-13b0872a895b,c21f1880-9ab0-4d0f-b51e-7a64be9e8df5,2f684553-937e-4a72-882b-7caaef8c964c,17532.88,17620.6,0.004991,2023-06-29,2023-07-03,4,False,clean,clean
DUP-00196,06f0df64-f1a7-47af-b35c-3d3c7ced2f6b,041568f9-2754-4516-b669-cc609b0fd983,2f684553-937e-4a72-882b-7caaef8c964c,22161.75,22203.04,0.001861,2023-07-14,2023-07-20,6,False,clean,clean
DUP-00197,f0724ae9-cda6-48b3-b802-3b75fac6de4d,957a2e2f-3fe2-4d51-883d-c5b0b72f2d0a,2f684553-937e-4a72-882b-7caaef8c964c,62123.15,62616.04,0.007903,2023-09-03,2023-09-05,2,False,clean,clean
DUP-00198,46d3ec74-94e5-48f5-a63a-e0022ca56689,d9bc6384-e3db-4cd0-9dbe-63eecb93a8fa,2f684553-937e-4a72-882b-7caaef8c964c,21302.23,21120.23,0.00858,2023-11-13,2023-11-14,1,False,clean,clean
DUP-00199,77c0068d-d049-4dae-9cf4-7ff28451cb64,02d7d459-0be4-4a95-8d0a-52baeebbbe62,2f684553-937e-4a72-882b-7caaef8c964c,9333.94,9312.27,0.002324,2023-12-19,2023-12-21,2,False,clean,soft_anomaly
DUP-00200,8a242594-9d68-4027-8f0e-0cb7cc7bbe37,16c6e4d0-f4f1-4845-821b-f5498fbd1ecc,2f684553-937e-4a72-882b-7caaef8c964c,30667.42,30404.0,0.008627,2024-03-09,2024-03-16,7,False,clean,clean
DUP-00201,2a9ba583-b253-4d6b-b554-02fb460004ac,39a1d85d-bf3b-4cc7-b2f6-bfe2aa3c9e32,2f684553-937e-4a72-882b-7caaef8c964c,44974.29,44974.28,0.0,2024-03-17,2024-03-21,4,True,duplicate,duplicate
DUP-00202,0a44326f-3b22-43ad-b773-b09b72526216,41c2598b-ffba-42de-8b16-685bdacbf300,2f684553-937e-4a72-882b-7caaef8c964c,14606.2,14647.1,0.002796,2024-08-24,2024-08-27,3,False,soft_anomaly,clean
DUP-00203,3f20236c-1da5-43b2-aed4-49b92d8f0cfc,ad181127-a43d-45b0-a943-0636595b51ee,2f684553-937e-4a72-882b-7caaef8c964c,10963.56,10868.43,0.008715,2024-08-26,2024-08-31,5,False,clean,clean
DUP-00204,5bd5a4b5-c7c8-4636-9a7f-94840ec5ab0d,2bd4ae88-1d94-42c2-a18c-7f13b6b6d18f,2f684553-937e-4a72-882b-7caaef8c964c,28805.63,29000.0,0.006725,2024-09-24,2024-09-26,2,False,clean,soft_anomaly
DUP-00205,49f5b795-dc26-4dc2-9bec-828e43537743,c83fa40d-2ae1-4d15-a5f6-1cf81ebeac7f,2f684553-937e-4a72-882b-7caaef8c964c,29234.24,29289.55,0.00189,2024-10-13,2024-10-16,3,False,clean,clean
DUP-00206,9e561160-1318-44bc-8dbf-763e23a99e18,fc5433c4-cc23-46c1-b4ae-401226b585b4,2f684553-937e-4a72-882b-7caaef8c964c,15626.65,15684.75,0.003711,2024-10-21,2024-10-28,7,False,clean,clean
DUP-00207,b0053505-79e0-4f60-8b08-88cc4f65997c,4e5a2acc-0bb1-48bd-b138-e0e304387507,2f684553-937e-4a72-882b-7caaef8c964c,15828.14,15984.73,0.009844,2024-11-27,2024-12-02,5,False,clean,clean
DUP-00208,97c05396-9622-43dc-af41-26e1bbcc9715,35b55f62-4790-43d5-a8b9-cfa45c24493e,2f684553-937e-4a72-882b-7caaef8c964c,22880.37,22735.76,0.00634,2024-12-19,2024-12-23,4,False,clean,clean
DUP-00209,2ae445e0-05d5-4708-96e3-4d3ea7d2263f,7097d644-0e55-4533-b596-667d700f1f5d,2f684553-937e-4a72-882b-7caaef8c964c,32771.27,32670.49,0.00308,2024-12-20,2024-12-20,0,False,clean,clean
DUP-00210,2236566b-f159-4dfe-a9d1-08a2cf0087c6,92356c35-21dc-497c-9155-02cb545ded70,2f684553-937e-4a72-882b-7caaef8c964c,12624.07,12741.08,0.009226,2024-12-26,2024-12-26,0,False,clean,clean
DUP-00211,63de37b7-dcc9-4326-b3aa-72f9ed4b9463,128a8a9d-e281-471c-9589-a701a066a9b0,30d2e3d0-9895-4c16-acf6-ded1b8b6fb5b,99811.48,100000.0,0.001887,2022-11-13,2022-11-16,3,True,threshold_gaming,soft_anomaly
DUP-00212,e7a0c674-ea74-40e1-8681-19400e761c40,d8e23ec9-0eeb-4523-bdc6-db8f2691dfee,30d2e3d0-9895-4c16-acf6-ded1b8b6fb5b,69347.13,69430.08,0.001195,2024-05-10,2024-05-11,1,False,clean,clean
